instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime,year,month,day,day_of_week,week_of_year,season_label,weather_label,weekday_label,time_of_day,is_rush_hour,temp_category,temp_celsius,atemp_celsius,usage_period
4837,2011-07-25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,30,54,84,2011-07-25 10:00:00,2011,7,25,0,30,Fall,Clear,Monday,Morning,0,Hot,25.619999999999997,24.150000000000006,Off-Peak
4838,2011-07-25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,107,2011-07-25 11:00:00,2011,7,25,0,30,Fall,Mist,Monday,Morning,0,Hot,26.439999999999998,25.665,Off-Peak
4839,2011-07-25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50,67,2011-07-25 12:00:00,2011,7,25,0,30,Fall,Mist,Monday,Afternoon,0,Hot,26.439999999999998,25.665,Off-Peak
4840,2011-07-25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,78,2011-07-25 13:00:00,2011,7,25,0,30,Fall,Mist,Monday,Afternoon,0,Hot,22.34,19.604999999999997,Off-Peak
4841,2011-07-25,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62,90,2011-07-25 14:00:00,2011,7,25,0,30,Fall,Mist,Monday,Afternoon,0,Hot,21.52,18.849999999999994,Off-Peak
4842,2011-07-25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112,2011-07-25 15:00:00,2011,7,25,0,30,Fall,Clear,Monday,Afternoon,0,Hot,20.7,17.335,Off-Peak
4843,2011-07-25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198,2011-07-25 16:00:00,2011,7,25,0,30,Fall,Clear,Monday,Afternoon,0,Hot,20.7,17.335,Off-Peak
4844,2011-07-25,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,48,437,485,2011-07-25 17:00:00,2011,7,25,0,30,Fall,Clear,Monday,Afternoon,1,Hot,21.52,18.849999999999994,Peak
4845,2011-07-25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533,2011-07-25 18:00:00,2011,7,25,0,30,Fall,Clear,Monday,Evening,1,Hot,22.34,19.604999999999997,Peak
4846,2011-07-25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,386,2011-07-25 19:00:00,2011,7,25,0,30,Fall,Clear,Monday,Evening,0,Hot,22.34,18.849999999999994,Off-Peak
4847,2011-07-25,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247,302,2011-07-25 20:00:00,2011,7,25,0,30,Fall,Clear,Monday,Evening,0,Hot,21.52,18.849999999999994,Off-Peak
4848,2011-07-25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,41,153,194,2011-07-25 21:00:00,2011,7,25,0,30,Fall,Clear,Monday,Evening,0,Hot,20.7,17.335,Off-Peak
4849,2011-07-25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,13,112,125,2011-07-25 22:00:00,2011,7,25,0,30,Fall,Clear,Monday,Evening,0,Hot,20.7,17.335,Off-Peak
4850,2011-07-25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,87,2011-07-25 23:00:00,2011,7,25,0,30,Fall,Clear,Monday,Evening,0,Hot,20.7,17.335,Off-Peak
4851,2011-07-26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,28,2011-07-26 00:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Night,0,Hot,20.7,17.335,Off-Peak
4852,2011-07-26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,12,2011-07-26 01:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Night,0,Hot,20.7,17.335,Off-Peak
4853,2011-07-26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7,2011-07-26 02:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Night,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
4854,2011-07-26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,4,2011-07-26 03:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Night,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
4855,2011-07-26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6,2011-07-26 04:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Night,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
4856,2011-07-26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27,2011-07-26 05:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Night,0,Hot,19.060000000000002,13.544999999999998,Off-Peak
4857,2011-07-26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110,2011-07-26 06:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Morning,0,Hot,19.880000000000003,15.819999999999997,Off-Peak
4858,2011-07-26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,318,2011-07-26 07:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Morning,1,Hot,21.52,18.089999999999996,Peak
4859,2011-07-26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,424,2011-07-26 08:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Morning,1,Hot,22.34,18.089999999999996,Peak
4860,2011-07-26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187,2011-07-26 09:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Morning,0,Hot,23.16,18.089999999999996,Off-Peak
4861,2011-07-26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,138,2011-07-26 10:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Morning,0,Hot,24.800000000000004,18.849999999999994,Off-Peak
4862,2011-07-26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,49,102,151,2011-07-26 11:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Morning,0,Hot,25.619999999999997,19.604999999999997,Off-Peak
4863,2011-07-26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,147,2011-07-26 12:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Afternoon,0,Hot,26.439999999999998,20.364999999999995,Off-Peak
4864,2011-07-26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182,2011-07-26 13:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Afternoon,0,Hot,26.439999999999998,20.364999999999995,Off-Peak
4865,2011-07-26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,147,2011-07-26 14:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Afternoon,0,Hot,27.259999999999998,21.119999999999997,Off-Peak
4866,2011-07-26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163,2011-07-26 15:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Afternoon,0,Hot,28.08,21.880000000000003,Off-Peak
4867,2011-07-26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,254,2011-07-26 16:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Afternoon,0,Hot,27.259999999999998,21.880000000000003,Off-Peak
4868,2011-07-26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,537,2011-07-26 17:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Afternoon,1,Hot,27.259999999999998,21.880000000000003,Peak
4869,2011-07-26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546,2011-07-26 18:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Evening,1,Hot,26.439999999999998,21.119999999999997,Peak
4870,2011-07-26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398,2011-07-26 19:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Evening,0,Hot,25.619999999999997,21.119999999999997,Off-Peak
4871,2011-07-26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,290,2011-07-26 20:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Evening,0,Hot,24.800000000000004,20.364999999999995,Off-Peak
4872,2011-07-26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267,2011-07-26 21:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Evening,0,Hot,23.98,19.604999999999997,Off-Peak
4873,2011-07-26,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131,158,2011-07-26 22:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Evening,0,Hot,23.16,18.849999999999994,Off-Peak
4874,2011-07-26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,89,2011-07-26 23:00:00,2011,7,26,1,30,Fall,Clear,Tuesday,Evening,0,Hot,23.16,19.604999999999997,Off-Peak
4875,2011-07-27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45,2011-07-27 00:00:00,2011,7,27,2,30,Fall,Mist,Wednesday,Night,0,Hot,23.98,19.604999999999997,Off-Peak
4876,2011-07-27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,10,2011-07-27 01:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Night,0,Hot,23.98,19.604999999999997,Off-Peak
4877,2011-07-27,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,6,2011-07-27 02:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Night,0,Hot,23.16,18.849999999999994,Off-Peak
4878,2011-07-27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4,2011-07-27 03:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Night,0,Hot,21.52,17.335,Off-Peak
4879,2011-07-27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,4,2011-07-27 04:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Night,0,Hot,21.52,17.335,Off-Peak
4880,2011-07-27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18,2011-07-27 05:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Night,0,Hot,20.7,16.574999999999996,Off-Peak
4881,2011-07-27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123,2011-07-27 06:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Morning,0,Hot,20.7,16.574999999999996,Off-Peak
4882,2011-07-27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347,2011-07-27 07:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Morning,1,Hot,21.52,17.335,Peak
4883,2011-07-27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433,2011-07-27 08:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Morning,1,Hot,22.34,17.335,Peak
4884,2011-07-27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216,2011-07-27 09:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Morning,0,Hot,23.16,17.335,Off-Peak
4885,2011-07-27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,32,82,114,2011-07-27 10:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Morning,0,Hot,23.98,18.089999999999996,Off-Peak
4886,2011-07-27,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0,42,94,136,2011-07-27 11:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Morning,0,Hot,24.800000000000004,18.849999999999994,Off-Peak
4887,2011-07-27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132,169,2011-07-27 12:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Afternoon,0,Hot,25.619999999999997,19.604999999999997,Off-Peak
4888,2011-07-27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,180,2011-07-27 13:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Afternoon,0,Hot,26.439999999999998,20.364999999999995,Off-Peak
4889,2011-07-27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107,127,2011-07-27 14:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Afternoon,0,Hot,26.439999999999998,20.364999999999995,Off-Peak
4890,2011-07-27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103,140,2011-07-27 15:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Afternoon,0,Hot,27.259999999999998,21.119999999999997,Off-Peak
4891,2011-07-27,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,40,228,268,2011-07-27 16:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Afternoon,0,Hot,27.259999999999998,20.364999999999995,Off-Peak
4892,2011-07-27,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,81,491,572,2011-07-27 17:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Afternoon,1,Hot,26.439999999999998,19.604999999999997,Peak
4893,2011-07-27,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,78,463,541,2011-07-27 18:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Evening,1,Hot,25.619999999999997,19.604999999999997,Peak
4894,2011-07-27,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,87,288,375,2011-07-27 19:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Evening,0,Hot,24.800000000000004,18.849999999999994,Off-Peak
4895,2011-07-27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239,294,2011-07-27 20:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Evening,0,Hot,23.16,18.089999999999996,Off-Peak
4896,2011-07-27,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,49,196,245,2011-07-27 21:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Evening,0,Hot,22.34,17.335,Off-Peak
4897,2011-07-27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,37,143,180,2011-07-27 22:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Evening,0,Hot,21.52,17.335,Off-Peak
4898,2011-07-27,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,16,93,109,2011-07-27 23:00:00,2011,7,27,2,30,Fall,Clear,Wednesday,Evening,0,Hot,22.34,17.335,Off-Peak
4899,2011-07-28,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,14,31,45,2011-07-28 00:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Night,0,Hot,20.7,16.574999999999996,Off-Peak
4900,2011-07-28,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,3,26,29,2011-07-28 01:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Night,0,Hot,21.52,17.335,Off-Peak
4901,2011-07-28,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,7,2011-07-28 02:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Night,0,Hot,21.52,17.335,Off-Peak
4902,2011-07-28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,0,5,5,2011-07-28 03:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Night,0,Hot,21.52,17.335,Off-Peak
4903,2011-07-28,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6,6,2011-07-28 04:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Night,0,Hot,20.7,16.574999999999996,Off-Peak
4904,2011-07-28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,1,26,27,2011-07-28 05:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Night,0,Hot,20.7,16.574999999999996,Off-Peak
4905,2011-07-28,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,6,110,116,2011-07-28 06:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Morning,0,Hot,20.7,16.574999999999996,Off-Peak
4906,2011-07-28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278,305,2011-07-28 07:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Morning,1,Hot,21.52,18.089999999999996,Peak
4907,2011-07-28,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409,456,2011-07-28 08:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Morning,1,Hot,22.34,18.849999999999994,Peak
4908,2011-07-28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,21,189,210,2011-07-28 09:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Morning,0,Hot,23.98,21.119999999999997,Off-Peak
4909,2011-07-28,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,30,86,116,2011-07-28 10:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Morning,0,Hot,24.800000000000004,21.880000000000003,Off-Peak
4910,2011-07-28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113,154,2011-07-28 11:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Morning,0,Hot,26.439999999999998,24.910000000000004,Off-Peak
4911,2011-07-28,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,35,151,186,2011-07-28 12:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Afternoon,0,Hot,26.439999999999998,24.150000000000006,Off-Peak
4912,2011-07-28,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,26,126,152,2011-07-28 13:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Afternoon,0,Hot,27.259999999999998,24.150000000000006,Off-Peak
4913,2011-07-28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,27,111,138,2011-07-28 14:00:00,2011,7,28,3,30,Fall,Mist,Thursday,Afternoon,0,Hot,26.439999999999998,23.395000000000003,Off-Peak
4914,2011-07-28,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,22,124,146,2011-07-28 15:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Afternoon,0,Hot,27.259999999999998,24.910000000000004,Off-Peak
4915,2011-07-28,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,42,214,256,2011-07-28 16:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Afternoon,0,Hot,27.259999999999998,24.150000000000006,Off-Peak
4916,2011-07-28,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,45,423,468,2011-07-28 17:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Afternoon,1,Hot,26.439999999999998,24.150000000000006,Peak
4917,2011-07-28,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,55,428,483,2011-07-28 18:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Evening,1,Hot,26.439999999999998,24.910000000000004,Peak
4918,2011-07-28,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,37,285,322,2011-07-28 19:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Evening,0,Hot,25.619999999999997,24.150000000000006,Off-Peak
4919,2011-07-28,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,41,229,270,2011-07-28 20:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Evening,0,Hot,24.800000000000004,23.395000000000003,Off-Peak
4920,2011-07-28,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,31,165,196,2011-07-28 21:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Evening,0,Hot,23.98,21.880000000000003,Off-Peak
4921,2011-07-28,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,25,149,174,2011-07-28 22:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Evening,0,Hot,23.16,20.364999999999995,Off-Peak
4922,2011-07-28,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,28,95,123,2011-07-28 23:00:00,2011,7,28,3,30,Fall,Clear,Thursday,Evening,0,Hot,23.16,21.119999999999997,Off-Peak
4923,2011-07-29,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,12,45,57,2011-07-29 00:00:00,2011,7,29,4,30,Fall,Clear,Friday,Night,0,Hot,22.34,19.604999999999997,Off-Peak
4924,2011-07-29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22,34,2011-07-29 01:00:00,2011,7,29,4,30,Fall,Clear,Friday,Night,0,Hot,22.34,19.604999999999997,Off-Peak
4925,2011-07-29,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,3,10,13,2011-07-29 02:00:00,2011,7,29,4,30,Fall,Clear,Friday,Night,0,Hot,22.34,19.604999999999997,Off-Peak
4926,2011-07-29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,2,9,11,2011-07-29 03:00:00,2011,7,29,4,30,Fall,Clear,Friday,Night,0,Hot,22.34,19.604999999999997,Off-Peak
4927,2011-07-29,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,2,4,6,2011-07-29 04:00:00,2011,7,29,4,30,Fall,Clear,Friday,Night,0,Hot,21.52,19.604999999999997,Off-Peak
4928,2011-07-29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,4,23,27,2011-07-29 05:00:00,2011,7,29,4,30,Fall,Clear,Friday,Night,0,Hot,21.52,19.604999999999997,Off-Peak
4929,2011-07-29,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,7,83,90,2011-07-29 06:00:00,2011,7,29,4,30,Fall,Mist,Friday,Morning,0,Hot,21.52,19.604999999999997,Off-Peak
4930,2011-07-29,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,26,228,254,2011-07-29 07:00:00,2011,7,29,4,30,Fall,Mist,Friday,Morning,1,Hot,22.34,19.604999999999997,Peak
4931,2011-07-29,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,30,354,384,2011-07-29 08:00:00,2011,7,29,4,30,Fall,Mist,Friday,Morning,1,Hot,23.16,22.635000000000005,Peak
4932,2011-07-29,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,28,151,179,2011-07-29 09:00:00,2011,7,29,4,30,Fall,Clear,Friday,Morning,0,Hot,27.259999999999998,24.150000000000006,Off-Peak
4933,2011-07-29,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,37,69,106,2011-07-29 10:00:00,2011,7,29,4,30,Fall,Clear,Friday,Morning,0,Hot,28.9,26.425000000000004,Off-Peak
4934,2011-07-29,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,43,118,161,2011-07-29 11:00:00,2011,7,29,4,30,Fall,Clear,Friday,Morning,0,Hot,29.72,27.939999999999998,Off-Peak
4935,2011-07-29,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,40,95,135,2011-07-29 12:00:00,2011,7,29,4,30,Fall,Clear,Friday,Afternoon,0,Hot,31.36,27.18,Off-Peak
4936,2011-07-29,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,42,114,156,2011-07-29 13:00:00,2011,7,29,4,30,Fall,Clear,Friday,Afternoon,0,Hot,30.54,25.665,Off-Peak
4937,2011-07-29,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,34,114,148,2011-07-29 14:00:00,2011,7,29,4,30,Fall,Clear,Friday,Afternoon,0,Hot,31.36,27.18,Off-Peak
4938,2011-07-29,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129,169,2011-07-29 15:00:00,2011,7,29,4,30,Fall,Clear,Friday,Afternoon,0,Hot,31.36,27.18,Off-Peak
4939,2011-07-29,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,35,198,233,2011-07-29 16:00:00,2011,7,29,4,30,Fall,Clear,Friday,Afternoon,0,Hot,31.36,27.18,Off-Peak
4940,2011-07-29,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374,421,2011-07-29 17:00:00,2011,7,29,4,30,Fall,Clear,Friday,Afternoon,1,Hot,31.36,27.18,Peak
4941,2011-07-29,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,49,313,362,2011-07-29 18:00:00,2011,7,29,4,30,Fall,Clear,Friday,Evening,1,Hot,29.72,27.18,Peak
4942,2011-07-29,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,22,219,241,2011-07-29 19:00:00,2011,7,29,4,30,Fall,Clear,Friday,Evening,0,Hot,28.9,26.425000000000004,Off-Peak
4943,2011-07-29,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,53,153,206,2011-07-29 20:00:00,2011,7,29,4,30,Fall,Clear,Friday,Evening,0,Hot,27.259999999999998,23.395000000000003,Off-Peak
4944,2011-07-29,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,163,2011-07-29 21:00:00,2011,7,29,4,30,Fall,Clear,Friday,Evening,0,Hot,25.619999999999997,21.880000000000003,Off-Peak
4945,2011-07-29,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127,174,2011-07-29 22:00:00,2011,7,29,4,30,Fall,Clear,Friday,Evening,0,Hot,24.800000000000004,21.119999999999997,Off-Peak
4946,2011-07-29,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,26,90,116,2011-07-29 23:00:00,2011,7,29,4,30,Fall,Clear,Friday,Evening,0,Hot,23.98,19.604999999999997,Off-Peak
4947,2011-07-30,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,2011-07-30 00:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Night,0,Hot,23.16,18.849999999999994,Off-Peak
4948,2011-07-30,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75,90,2011-07-30 01:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Night,0,Hot,23.16,18.849999999999994,Off-Peak
4949,2011-07-30,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,11,31,42,2011-07-30 02:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Night,0,Hot,23.16,18.849999999999994,Off-Peak
4950,2011-07-30,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25,43,2011-07-30 03:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Night,0,Hot,22.34,18.089999999999996,Off-Peak
4951,2011-07-30,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6,10,2011-07-30 04:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Night,0,Hot,21.52,18.089999999999996,Off-Peak
4952,2011-07-30,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,4,9,13,2011-07-30 05:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Night,0,Hot,21.52,18.089999999999996,Off-Peak
4953,2011-07-30,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18,24,2011-07-30 06:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Morning,0,Hot,21.52,18.089999999999996,Off-Peak
4954,2011-07-30,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39,42,2011-07-30 07:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Morning,1,Hot,23.16,20.364999999999995,Peak
4955,2011-07-30,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,27,87,114,2011-07-30 08:00:00,2011,7,30,5,30,Fall,Clear,Saturday,Morning,1,Hot,23.98,21.119999999999997,Peak
